Vehicle,RAM,storage,Trustfactor,Distance,TransmissionRate,Eligible
896,19.85,14.3,18,41.2,74.07407407,33.48481481
897,72.6125,27.20625,18,58.3,81.48148148,51.5200463
898,84.625,39.10625,85,64.3,25.92592593,59.79143519
899,16.9375,68.74375,78,33.9,96.2962963,58.77550926
900,54.4125,38.74375,44,71.2,18.51851852,45.3749537
901,90.825,77.98125,65,26.2,11.11111111,54.22347222
902,57.225,89.34375,63,98.7,40.74074074,69.80189815
903,28.7125,66.13125,42,44.5,25.92592593,41.45393519
904,24.6375,94.5,67,65.4,33.33333333,56.97416667
905,15.5625,19.94375,76,8.6,40.74074074,32.16939815
906,25.4875,74.925,25,37.4,100.0,52.5625
907,79.6875,30.4375,67,69.1,40.74074074,57.39314815
908,83.6625,47.1125,19,80.1,88.88888889,63.75277778
909,47.025,26.375,61,16.1,18.51851852,33.8037037
910,83.7,80.3,81,79.2,29.62962963,70.76592593
911,99.0125,51.08125,94,10.6,29.62962963,56.86467593
912,61.4,64.8125,55,66.9,88.88888889,67.40027778
913,92.1625,88.525,65,6.5,14.81481481,53.40046296
914,69.7375,26.41875,62,63.4,11.11111111,46.53347222
915,24.475,81.38125,79,52.9,88.88888889,65.32902778
916,43.025,73.6375,78,18.7,74.07407407,57.48731481
917,51.725,96.58125,83,69.2,96.2962963,79.36050926
918,96.325,42.25625,100,15.3,85.18518519,67.81328704
919,46.2,94.7625,88,48.0,55.55555556,66.50361111
920,36.4,91.9625,48,55.7,74.07407407,61.22731481
921,92.9625,79.85,42,57.7,37.03703704,61.90990741
922,19.7375,84.40625,10,76.0,51.85185185,48.39912037
923,18.3875,67.86875,51,90.1,33.33333333,52.13791667
924,58.775,34.8625,85,30.5,96.2962963,61.08675926
925,70.2625,24.925,81,39.5,100.0,63.1375
926,85.3,85.7625,67,64.7,62.96296296,73.14509259
927,95.775,79.5125,20,25.4,44.44444444,53.02638889
928,83.3,55.8875,24,22.0,40.74074074,45.18564815
929,88.6875,9.16875,70,52.7,77.77777778,59.66680556
930,71.775,19.6125,55,96.6,44.44444444,57.48638889
931,58.475,99.275,64,10.3,66.66666667,59.74333333
932,82.9875,68.51875,12,66.5,44.44444444,54.89013889
933,73.9,42.325,89,25.1,11.11111111,48.28722222
934,87.9,45.63125,83,46.1,77.77777778,68.08180556
935,26.375,90.65625,13,36.4,92.59259259,51.80476852
936,59.8,30.0375,53,39.0,33.33333333,43.03416667
937,52.8,76.06875,57,74.4,62.96296296,64.64634259
938,44.625,47.9125,38,80.4,55.55555556,53.29861111
939,55.85,62.05,79,72.1,74.07407407,68.61481481
940,70.1125,46.9375,29,79.5,11.11111111,47.33222222
941,52.8875,22.54375,61,64.4,55.55555556,51.27736111
942,97.05,97.4875,100,32.6,92.59259259,83.94601852
943,41.1875,64.2875,95,80.4,77.77777778,71.73055556
944,51.05,33.93125,64,4.7,25.92592593,35.92143519
945,56.575,74.41875,98,98.8,74.07407407,80.37356481
946,54.875,87.41875,42,17.8,33.33333333,47.08541667
947,40.575,53.325,80,82.8,62.96296296,63.93259259
948,73.2,58.09375,68,48.2,22.22222222,53.94319444
949,60.625,53.2,27,15.3,85.18518519,48.26203704
950,85.2875,26.39375,99,23.9,77.77777778,62.47180556
951,35.075,64.9875,87,4.5,66.66666667,51.64583333
952,29.0375,95.2,20,22.2,18.51851852,36.9912037
953,89.1375,17.60625,40,89.6,44.44444444,56.15763889
954,55.45,47.65625,73,59.6,70.37037037,61.21532407
955,38.8375,65.78125,83,69.2,88.88888889,69.14152778
956,71.9125,91.18125,68,71.5,66.66666667,73.85208333
957,41.6,65.275,80,27.0,55.55555556,53.88611111
958,30.85,88.18125,30,67.2,40.74074074,51.39439815
959,90.9375,90.4375,59,36.8,33.33333333,62.10166667
960,28.025,6.33125,56,61.5,100.0,50.37125
961,58.3875,80.2125,33,52.4,48.14814815,54.42962963
962,86.825,23.30625,95,37.2,85.18518519,65.50328704
963,55.4625,88.6375,91,36.1,96.2962963,73.49925926
964,24.55,97.26875,79,7.4,66.66666667,54.97708333
965,74.2625,98.33125,63,18.5,62.96296296,63.41134259
966,24.425,99.025,49,3.2,88.88888889,52.90777778
967,56.6375,24.2375,98,31.0,62.96296296,54.56759259
968,13.175,7.43125,44,42.0,14.81481481,24.28421296
969,32.9875,88.6625,63,55.5,85.18518519,65.06703704
970,87.3375,54.83125,42,90.0,25.92592593,60.01893519
971,19.95,67.31875,74,78.1,77.77777778,63.42930556
972,82.325,86.6625,62,38.8,40.74074074,62.10564815
973,69.65,64.55,54,79.4,25.92592593,58.70518519
974,28.2125,70.89375,76,81.3,92.59259259,69.79976852
975,60.8375,58.1125,66,76.0,62.96296296,64.78259259
976,42.5375,96.1875,47,23.6,55.55555556,52.97611111
977,70.1625,81.275,68,93.7,92.59259259,81.14601852
978,38.825,18.525,82,59.1,70.37037037,53.76407407
979,92.525,63.025,33,99.8,55.55555556,68.78111111
980,41.75,38.45,20,48.9,85.18518519,46.85703704
981,43.3125,34.21875,44,95.1,25.92592593,48.51143519
982,57.8375,82.64375,38,78.6,59.25925926,63.26810185
983,44.2875,94.36875,98,48.5,40.74074074,65.17939815
984,41.4875,54.25,27,3.2,44.44444444,34.07638889
985,68.3625,76.21875,33,38.6,74.07407407,58.05106481
986,69.65,26.03125,84,81.2,88.88888889,69.95402778
987,36.6625,70.31875,79,11.3,77.77777778,55.01180556
988,92.675,43.25625,56,24.5,92.59259259,61.80476852
989,64.1,81.85,83,2.5,81.48148148,62.5862963
990,92.65,60.38125,63,65.8,85.18518519,73.40328704
991,20.75,77.925,100,28.8,51.85185185,55.86537037
992,55.9,76.7375,52,3.1,11.11111111,39.76972222
993,87.925,50.68125,84,80.4,22.22222222,65.04569444
994,46.1375,44.5,43,50.4,59.25925926,48.65935185
995,69.7375,85.15625,27,2.7,55.55555556,48.02986111
996,22.5625,23.1625,16,38.5,88.88888889,37.82277778
997,41.475,8.0875,67,70.9,40.74074074,45.64064815
998,64.45,64.2875,17,99.5,29.62962963,54.97342593
999,17.75,87.36875,81,54.7,81.48148148,64.4600463
1000,96.0125,33.6,42,53.1,11.11111111,47.16472222
1001,62.8125,35.96875,36,34.9,88.88888889,51.71402778
1002,55.825,93.16875,20,79.0,48.14814815,59.22837963
1003,95.15,31.55625,56,19.7,48.14814815,50.11087963
1004,91.9625,45.61875,49,66.2,37.03703704,57.96365741
1005,21.1625,36.98125,37,44.5,88.88888889,45.70652778
1006,43.975,36.4625,98,21.9,81.48148148,56.3637963
1007,95.0125,35.69375,94,44.9,59.25925926,65.77310185
1008,80.95,58.775,64,73.5,88.88888889,73.22277778
1009,15.6125,56.31875,62,7.8,25.92592593,33.53143519
1010,88.1,42.275,22,6.6,77.77777778,47.35055556
1011,49.1125,94.60625,69,64.4,77.77777778,70.97930556
1012,57.5375,47.925,22,25.8,74.07407407,45.46731481
1013,29.4,56.875,40,23.5,51.85185185,40.32537037
1014,81.6875,83.13125,55,50.0,25.92592593,59.14893519
1015,59.35,88.60625,71,57.2,62.96296296,67.82384259
1016,44.85,64.025,17,91.1,88.88888889,61.17277778
1017,62.4125,62.0,81,58.6,37.03703704,60.20990741
1018,16.625,53.41875,48,30.1,18.51851852,33.3324537
1019,55.7375,9.875,77,42.5,51.85185185,47.39287037
1020,31.8375,29.14375,53,78.3,81.48148148,54.7525463
1021,95.0375,36.41875,72,13.2,48.14814815,52.96087963
1022,84.6,13.4125,55,93.3,22.22222222,53.70694444
1023,28.8,92.825,63,58.6,51.85185185,59.01537037
1024,85.25,40.675,14,44.1,92.59259259,55.32351852
1025,23.6375,24.09375,11,2.7,74.07407407,27.10106481
1026,14.4875,16.2875,30,63.1,14.81481481,27.73796296
1027,73.2375,62.5625,62,74.7,88.88888889,72.27777778
1028,50.7625,56.0875,22,72.1,55.55555556,51.30111111
1029,21.0375,35.85,50,16.7,77.77777778,40.27305556
1030,36.0375,38.84375,30,26.2,62.96296296,38.80884259
1031,37.5,42.65,56,43.3,25.92592593,41.07518519
1032,67.5375,30.64375,84,39.0,11.11111111,46.45847222
1033,88.4625,48.5625,49,91.5,48.14814815,65.13462963
1034,96.3625,93.91875,21,56.7,14.81481481,56.55921296
1035,24.45,56.29375,34,62.1,48.14814815,44.99837963
1036,31.95,38.7375,44,44.0,55.55555556,42.84861111
1037,83.8875,34.825,16,1.6,18.51851852,30.9662037
1038,90.2375,49.48125,30,91.6,59.25925926,64.11560185
1039,39.175,11.08125,42,25.7,48.14814815,33.22087963
1040,61.475,87.84375,48,80.6,37.03703704,62.99115741
1041,50.4375,25.95625,30,94.8,51.85185185,50.60912037
1042,36.775,86.71875,98,94.1,92.59259259,81.63726852
1043,56.125,63.175,75,92.6,44.44444444,66.26888889
1044,55.675,26.18125,27,48.9,33.33333333,38.21791667
1045,26.65,12.3875,88,48.5,33.33333333,41.77416667
1046,53.325,16.85,96,88.1,51.85185185,61.22537037
1047,96.325,21.7,45,97.9,55.55555556,63.29611111
1048,91.7125,66.4125,87,57.3,81.48148148,76.7812963
1049,30.2125,34.0875,51,95.1,77.77777778,57.63555556
1050,20.3875,83.9625,65,59.0,92.59259259,64.18851852
1051,30.925,97.75,49,39.0,77.77777778,58.89055556
1052,85.25,67.675,37,2.1,29.62962963,44.33092593
1053,80.9,10.6,43,40.8,100.0,55.06
1054,24.0875,92.85,34,60.8,70.37037037,56.42157407
1055,29.75,28.20625,97,70.3,59.25925926,56.90310185
1056,81.1875,88.925,80,64.2,33.33333333,69.52916667
1057,56.2625,87.96875,71,13.9,59.25925926,57.67810185
1058,62.075,47.35,42,65.7,40.74074074,51.57314815
1059,92.775,11.94375,65,84.6,48.14814815,60.49337963
1060,35.4125,47.8375,20,82.5,74.07407407,51.96481481
1061,35.4125,35.95625,57,50.6,100.0,55.79375
1062,32.6625,82.1125,84,96.4,22.22222222,63.47944444
1063,67.7125,58.56875,17,27.3,70.37037037,48.19032407
1064,47.825,70.6125,64,80.5,70.37037037,66.66157407
1065,66.05,68.76875,70,40.4,85.18518519,66.08078704
1066,79.6,93.79375,86,34.5,40.74074074,66.92689815
1067,71.4,23.8875,81,27.5,85.18518519,57.79453704
1068,27.2,18.35625,63,64.8,96.2962963,53.93050926
1069,42.6375,23.41875,78,18.9,96.2962963,51.85050926
1070,60.1125,25.19375,68,71.0,96.2962963,64.12050926
1071,51.1875,42.7625,67,49.4,44.44444444,50.95888889
1072,20.9375,57.98125,24,43.8,22.22222222,33.78819444
1073,77.5875,64.9875,60,79.4,55.55555556,67.50611111
1074,86.5625,56.43125,23,61.8,74.07407407,60.37356481
1075,33.825,84.21875,66,59.2,85.18518519,65.68578704
1076,51.5625,71.575,41,33.8,22.22222222,44.03194444
1077,55.7,49.31875,55,96.2,62.96296296,63.83634259
1078,41.6375,29.41875,61,70.2,14.81481481,43.41421296
1079,92.7625,69.38125,85,15.0,55.55555556,63.53986111
1080,35.15,82.35,38,79.0,77.77777778,62.45555556
1081,44.15,68.425,99,81.1,81.48148148,74.8312963
1082,55.9,70.6375,31,28.9,81.48148148,53.5837963
1083,67.8125,49.63125,45,45.5,25.92592593,46.77393519
1084,27.0625,66.8,52,94.9,51.85185185,58.52287037
1085,93.7875,45.8375,88,82.7,44.44444444,70.95388889
1086,17.0875,16.7375,38,41.0,14.81481481,25.52796296
1087,23.9625,91.175,97,11.5,77.77777778,60.28305556
1088,83.75,12.7375,63,42.9,11.11111111,42.69972222
1089,57.3625,49.2875,11,84.1,55.55555556,51.46111111
1090,28.0875,63.96875,58,70.3,44.44444444,52.96013889
1091,43.2625,65.1,13,53.6,33.33333333,41.65916667
1092,52.825,83.7875,28,54.0,48.14814815,53.35212963
1093,20.8125,69.16875,56,26.5,51.85185185,44.86662037
1094,53.925,22.375,47,80.1,88.88888889,58.45777778
1095,38.55,64.2875,51,92.7,29.62962963,55.23342593
1096,73.7875,7.85625,90,70.0,48.14814815,57.95837963
1097,41.5375,59.26875,63,61.9,70.37037037,59.21532407
1098,22.85,44.7375,85,86.2,22.22222222,52.20194444
1099,23.45,74.50625,24,81.5,62.96296296,53.28384259
1100,71.5125,41.59375,32,72.1,14.81481481,46.40421296
1101,27.5375,51.175,38,19.7,88.88888889,45.06027778
1102,26.0625,60.025,97,20.5,44.44444444,49.60638889
1103,16.8,13.175,80,83.0,33.33333333,45.26166667
1104,37.775,15.83125,29,88.7,29.62962963,40.18717593
1105,28.55,6.3375,40,52.5,22.22222222,29.92194444
1106,58.1875,25.78125,54,25.6,62.96296296,45.30634259
1107,98.025,17.66875,85,15.0,85.18518519,60.17578704
1108,49.6,66.53125,28,99.2,33.33333333,55.33291667
1109,66.5,35.55625,84,42.7,33.33333333,52.41791667
1110,18.9,71.91875,72,11.5,33.33333333,41.53041667
1111,76.6875,9.9375,33,69.7,48.14814815,47.49462963
1112,85.325,86.4,42,65.7,66.66666667,69.21833333
1113,32.2875,96.625,48,10.0,44.44444444,46.27138889
1114,56.8125,39.76875,29,69.0,48.14814815,48.54587963
1115,87.7875,13.4125,16,83.0,48.14814815,49.66962963
1116,95.0625,39.44375,90,57.5,29.62962963,62.32717593
1117,58.2,28.5625,72,59.7,85.18518519,60.72953704
1118,14.875,83.475,35,75.5,77.77777778,57.32555556
1119,82.9875,38.05,100,91.8,55.55555556,73.67861111
1120,17.175,89.73125,25,27.8,18.51851852,35.6449537
1121,80.6375,70.0625,29,55.9,74.07407407,61.93481481
1122,66.5875,84.93125,18,45.5,66.66666667,56.33708333
1123,72.7875,97.08125,89,42.1,66.66666667,73.52708333
1124,89.875,71.34375,94,11.7,14.81481481,56.34671296
1125,59.0875,92.19375,52,69.3,92.59259259,73.03476852
1126,60.6,83.04375,95,56.3,77.77777778,74.54430556
1127,68.9375,18.0,72,94.8,81.48148148,67.0437963
1128,66.5875,29.69375,65,99.3,22.22222222,56.56069444
1129,77.4,83.4375,51,10.3,51.85185185,54.79787037
1130,41.3,26.63125,62,72.4,37.03703704,47.87365741
1131,53.275,93.3625,71,72.6,70.37037037,72.12157407
1132,50.6625,37.5,60,44.3,85.18518519,55.52953704
1133,82.6875,25.9625,99,2.0,33.33333333,48.59666667
1134,65.375,25.26875,38,19.4,96.2962963,48.86800926
1135,64.45,72.08125,53,48.8,96.2962963,66.92550926
1136,51.8875,84.40625,35,24.5,44.44444444,48.04763889
1137,87.425,35.15,35,50.0,33.33333333,48.18166667
1138,32.875,39.35625,28,86.7,44.44444444,46.27513889
1139,99.5125,96.23125,74,39.7,11.11111111,64.11097222
1140,99.35,67.66875,90,19.3,22.22222222,59.70819444
1141,79.7625,59.025,52,82.6,33.33333333,61.34416667
1142,96.3875,76.48125,20,38.4,59.25925926,58.10560185
1143,76.5125,31.10625,99,11.4,14.81481481,46.56671296
1144,19.3875,74.3625,80,57.4,33.33333333,52.89666667
1145,56.65,7.175,31,82.7,88.88888889,53.28277778
1146,63.425,99.93125,84,30.1,33.33333333,62.15791667
1147,67.8125,51.2,33,23.7,66.66666667,48.47583333
1148,51.05,42.53125,33,40.2,48.14814815,42.98587963
1149,63.7,12.60625,29,86.5,44.44444444,47.25013889
1150,60.1875,67.31875,89,10.2,66.66666667,58.67458333
1151,37.775,26.4375,84,59.0,55.55555556,52.55361111
1152,69.65,95.2125,18,23.9,22.22222222,45.79694444
1153,62.5375,19.3,55,86.8,48.14814815,54.35712963
1154,28.25,17.4,99,82.2,92.59259259,63.88851852
1155,66.8375,51.0875,42,18.6,66.66666667,49.03833333
1156,51.4375,53.2375,49,22.7,59.25925926,47.12685185
1157,88.125,98.34375,14,26.0,92.59259259,63.81226852
1158,52.1375,25.375,12,75.7,62.96296296,45.63509259
1159,33.05,20.65625,60,77.0,22.22222222,42.58569444
1160,46.95,23.2,13,42.8,66.66666667,38.52333333
1161,39.075,22.55625,20,29.5,22.22222222,26.67069444
1162,26.5,55.5125,95,7.1,85.18518519,53.85953704
1163,30.6,79.53125,82,49.7,74.07407407,63.18106481
1164,68.5,28.38125,69,93.7,77.77777778,67.47180556
1165,60.6625,14.2,98,76.7,92.59259259,68.43101852
1166,91.025,17.25,22,26.6,18.51851852,35.0787037
1167,23.2375,13.575,15,22.4,92.59259259,33.36101852
1168,59.5625,75.66875,12,93.1,74.07407407,62.88106481
1169,97.7,52.65625,82,89.6,51.85185185,74.76162037
1170,71.3625,56.6875,32,93.7,66.66666667,64.08333333
1171,41.7625,16.93125,40,45.8,92.59259259,47.41726852
1172,94.2625,39.6875,39,28.4,40.74074074,48.41814815
1173,92.45,64.1375,29,8.5,29.62962963,44.74342593
1174,33.875,98.33125,12,78.5,74.07407407,59.35606481
1175,27.3375,26.20625,58,72.3,37.03703704,44.17615741
1176,23.85,42.9375,49,27.5,96.2962963,47.91675926
1177,17.8625,35.8125,34,87.6,18.51851852,38.7587037
1178,33.5625,6.825,50,55.1,25.92592593,34.28268519
1179,60.7625,82.75625,53,73.9,40.74074074,62.23189815
1180,60.25,55.15,37,28.4,18.51851852,39.8637037
1181,46.525,18.3,63,79.3,18.51851852,45.1287037
1182,35.75,76.475,97,14.7,37.03703704,52.19240741
1183,58.6125,88.13125,58,69.4,44.44444444,63.71763889
1184,65.075,21.4875,93,68.2,85.18518519,66.58953704
1185,66.2375,95.65,98,68.5,11.11111111,67.89972222
1186,99.1375,39.71875,18,89.6,33.33333333,55.95791667
1187,36.825,72.45625,57,39.1,44.44444444,49.96513889
1188,94.025,48.69375,50,7.8,62.96296296,52.69634259
1189,64.675,32.95625,39,80.0,81.48148148,59.6225463
1190,90.05,70.79375,23,87.6,14.81481481,57.25171296
1191,17.275,97.9625,45,50.2,29.62962963,48.01342593
1192,40.7375,57.98125,60,35.7,59.25925926,50.73560185
1193,76.5875,55.03125,69,7.9,77.77777778,57.25930556
1194,65.6,47.2375,12,72.8,29.62962963,45.45342593
1195,64.7375,55.65625,99,76.4,37.03703704,66.56615741
1196,83.775,71.575,27,95.6,25.92592593,60.77518519
1197,61.075,29.55,93,94.8,74.07407407,70.49981481
1198,65.6125,25.425,99,64.6,40.74074074,59.07564815
1199,63.525,57.0375,37,88.4,14.81481481,52.15546296
1200,92.225,91.0,39,69.5,48.14814815,67.97462963
1201,47.15,77.4,13,97.8,51.85185185,57.44037037
1202,63.0375,90.86875,75,32.3,40.74074074,60.38939815
1203,44.4125,22.425,67,18.0,48.14814815,39.99712963
1204,85.05,31.84375,77,60.9,59.25925926,62.81060185
1205,23.775,56.5875,70,59.2,62.96296296,54.50509259
1206,31.55,48.325,23,95.6,18.51851852,43.3987037
1207,57.5125,77.3125,65,64.3,88.88888889,70.60277778
1208,76.0375,88.3,75,23.4,96.2962963,71.80675926
1209,53.8125,21.19375,84,30.3,11.11111111,40.08347222
1210,69.175,14.475,86,85.1,40.74074074,59.09814815
1211,36.175,18.88125,15,48.2,59.25925926,35.50310185
1212,73.9375,27.6875,90,73.7,29.62962963,58.99092593
1213,99.825,85.24375,27,27.8,18.51851852,51.6774537
1214,38.3375,81.03125,89,20.1,70.37037037,59.76782407
1215,69.275,46.85,94,75.3,88.88888889,74.86277778
1216,93.225,81.2375,15,51.5,100.0,68.1925
1217,66.25,39.63125,66,32.5,48.14814815,50.50587963
1218,66.5625,64.63125,23,82.3,22.22222222,51.74319444
1219,69.2875,8.48125,31,4.5,51.85185185,33.02412037
1220,59.1125,96.8375,14,10.4,22.22222222,40.51444444
1221,24.75,71.3,17,12.0,85.18518519,42.04703704
1222,26.4875,53.91875,16,34.2,62.96296296,38.71384259
1223,29.425,23.34375,46,38.8,22.22222222,31.95819444
1224,21.825,44.1375,56,79.5,96.2962963,59.55175926
1225,74.725,66.2,73,73.5,18.51851852,61.1887037
1226,51.575,77.1875,95,67.3,44.44444444,67.10138889
1227,37.475,64.7375,30,63.3,44.44444444,47.99138889
1228,63.7625,80.6625,75,20.2,88.88888889,65.70277778
1229,33.875,45.49375,30,34.7,100.0,48.81375
1230,72.2125,84.00625,12,39.5,51.85185185,51.91412037
1231,29.5,45.54375,39,56.9,96.2962963,53.44800926
1232,96.6125,94.35625,90,52.2,70.37037037,80.70782407
1233,89.125,16.6875,12,57.4,37.03703704,42.44990741
1234,37.25,32.45,42,7.5,11.11111111,26.06222222
1235,31.2625,21.725,78,41.2,51.85185185,44.80787037
1236,53.325,88.74375,97,17.1,37.03703704,58.64115741
1237,90.0125,57.80625,63,9.4,59.25925926,55.89560185
1238,62.7625,76.03125,68,17.9,81.48148148,61.2350463
1239,42.65,56.73125,27,17.4,40.74074074,36.90439815
1240,75.1125,41.99375,87,19.0,96.2962963,63.88050926
1241,25.9,68.35,59,87.2,70.37037037,62.16407407
1242,71.3,9.1875,96,55.9,81.48148148,62.7737963
1243,95.45,80.31875,69,89.9,85.18518519,83.97078704
1244,93.4,55.9625,63,30.3,40.74074074,56.68064815
1245,63.175,57.1875,13,41.7,70.37037037,49.08657407
1246,24.75,58.36875,90,76.7,25.92592593,55.14893519
1247,17.0625,35.00625,70,77.8,92.59259259,58.49226852
1248,79.875,43.18125,51,6.1,51.85185185,46.40162037
1249,38.0,18.83125,65,56.9,37.03703704,43.15365741
1250,58.8375,38.3375,42,67.7,55.55555556,52.48611111
1251,59.575,87.85,60,50.3,51.85185185,61.91537037
1252,22.125,98.18125,22,45.5,92.59259259,56.07976852
1253,94.625,37.91875,95,97.0,14.81481481,67.87171296
1254,22.925,59.7,35,38.2,55.55555556,42.27611111
1255,86.2125,35.5375,68,69.3,85.18518519,68.84703704
1256,81.7875,66.6875,66,17.0,100.0,66.295
1257,22.8125,39.275,100,37.5,81.48148148,56.2137963
1258,19.6125,47.3875,72,85.5,85.18518519,61.93703704
1259,33.275,74.59375,92,50.6,96.2962963,69.35300926
1260,89.2375,59.4875,66,58.3,100.0,74.605
1261,28.5375,76.24375,86,96.4,92.59259259,75.95476852
1262,88.5,19.0875,43,36.8,55.55555556,48.58861111
1263,64.0625,21.9875,96,7.0,81.48148148,54.1062963
1264,97.2125,67.14375,24,2.8,55.55555556,49.34236111
1265,28.825,89.05,44,51.8,59.25925926,54.58685185
1266,73.7,31.3375,93,43.2,77.77777778,63.80305556
1267,47.6125,31.3125,72,2.6,22.22222222,35.14944444
1268,46.3125,52.25625,64,34.4,92.59259259,57.91226852
1269,12.7375,63.66875,90,26.6,92.59259259,57.11976852
1270,43.8625,71.63125,45,4.9,88.88888889,50.85652778
1271,83.1375,86.5125,89,74.5,92.59259259,85.14851852
1272,39.0375,75.6,40,97.1,96.2962963,69.60675926
1273,98.5375,14.6,94,8.5,33.33333333,49.79416667
1274,54.25,16.4875,20,95.7,100.0,57.2875
1275,28.8,55.09375,27,59.1,29.62962963,39.92467593
1276,82.7,80.41875,39,51.3,44.44444444,59.57263889
1277,38.3125,94.8375,82,87.4,59.25925926,72.36185185
1278,45.125,25.63125,58,30.0,96.2962963,51.01050926
1279,50.85,24.35,99,4.8,81.48148148,52.0962963
1280,94.8375,10.6125,90,27.6,33.33333333,51.27666667
1281,71.3,52.8375,90,16.4,14.81481481,49.07046296
1282,97.075,14.51875,26,85.8,40.74074074,52.82689815
1283,98.9625,49.70625,25,71.8,14.81481481,52.05671296
1284,13.05,17.4125,80,64.6,81.48148148,51.3087963
1285,40.3,8.225,19,63.7,14.81481481,29.20796296
1286,76.575,22.05,77,36.0,62.96296296,54.91759259
1287,98.9625,83.7125,73,16.3,62.96296296,66.98759259
1288,65.75,76.2,94,90.9,62.96296296,77.96259259
1289,96.2375,97.00625,96,34.4,25.92592593,69.91393519
1290,91.825,19.725,10,58.2,18.51851852,39.6537037
1291,30.225,78.925,87,38.2,100.0,66.87
1292,51.3125,72.08125,34,19.7,77.77777778,50.97430556
1293,39.55,79.0125,74,8.5,14.81481481,43.17546296
1294,37.8875,28.74375,52,60.5,74.07407407,50.64106481
1295,20.4625,47.59375,66,71.4,96.2962963,60.35050926
1296,92.2625,25.59375,78,5.2,62.96296296,52.80384259
1297,83.9375,48.8875,65,39.8,44.44444444,56.41388889
1298,98.2,81.54375,37,43.4,44.44444444,60.91763889
1299,39.5625,32.4625,85,4.6,81.48148148,48.6212963
1300,98.375,73.7,54,47.0,48.14814815,64.24462963
1301,94.3375,63.65,73,20.1,96.2962963,69.47675926
1302,99.675,52.19375,11,71.8,96.2962963,66.19300926
1303,82.575,56.5375,52,66.2,29.62962963,57.38842593
1304,39.8375,66.4,72,31.6,77.77777778,57.52305556
1305,42.875,98.89375,36,12.4,59.25925926,49.88560185
1306,89.925,52.35625,18,76.3,40.74074074,55.46439815
1307,91.3875,60.90625,43,26.9,96.2962963,63.69800926
1308,22.55,83.09375,71,18.8,66.66666667,52.42208333
1309,52.925,30.6625,66,66.6,29.62962963,49.16342593
1310,90.525,33.1,17,17.1,40.74074074,39.69314815
1311,28.4875,94.4,31,34.3,96.2962963,56.89675926
1312,63.1375,71.71875,35,57.1,62.96296296,57.98384259
1313,29.9,76.85625,63,1.7,22.22222222,38.73569444
1314,55.1,56.28125,49,88.0,18.51851852,53.3799537
1315,30.925,20.54375,29,93.9,59.25925926,46.72560185
1316,16.6375,16.14375,90,62.9,100.0,57.13625
1317,62.825,33.5,82,97.9,77.77777778,70.80055556
1318,85.3625,85.81875,34,75.6,100.0,76.15625
1319,43.0875,13.65,45,10.0,92.59259259,40.86601852
1320,86.35,99.3375,29,5.4,48.14814815,53.64712963
1321,42.175,49.45,22,51.5,37.03703704,40.43240741
1322,30.4,47.21875,69,62.9,88.88888889,59.68152778
1323,99.7375,85.025,22,78.7,48.14814815,66.72212963
1324,94.4,77.45,91,59.9,22.22222222,68.99444444
1325,22.175,55.54375,60,96.4,66.66666667,60.15708333
1326,74.925,38.79375,59,91.9,51.85185185,63.29412037
1327,21.8,44.75,31,51.7,18.51851852,33.5537037
1328,25.45,80.525,77,69.7,25.92592593,55.72018519
1329,30.3,97.2875,67,39.2,96.2962963,66.01675926
1330,50.5,75.5875,73,94.1,85.18518519,75.67453704
1331,35.7375,21.475,51,58.7,14.81481481,36.34546296
1332,52.9125,86.975,78,97.7,74.07407407,77.93231481
1333,34.2,71.44375,63,4.0,59.25925926,46.38060185
1334,18.425,22.94375,29,4.0,44.44444444,23.76263889
1335,84.2,47.0625,23,82.8,55.55555556,58.52361111
1336,72.65,26.64375,30,65.8,33.33333333,45.68541667
1337,65.6875,72.475,15,70.9,81.48148148,61.1087963
1338,24.2625,21.65625,43,1.5,40.74074074,26.23189815
1339,44.6,29.56875,38,22.9,74.07407407,41.82856481
1340,60.425,21.4375,79,74.1,62.96296296,59.58509259
1341,66.175,85.0625,27,71.5,51.85185185,60.31787037
1342,52.125,85.85625,32,18.2,88.88888889,55.41402778
1343,38.4875,20.9125,67,52.2,81.48148148,52.0162963
1344,94.4875,10.75625,14,26.1,40.74074074,37.21689815
1345,14.9,54.85,81,97.8,96.2962963,68.96925926
1346,32.8375,44.4625,89,42.5,55.55555556,52.87111111
1347,96.6125,23.9,74,81.1,14.81481481,58.08546296
1348,36.975,66.725,11,99.4,11.11111111,45.04222222
1349,14.05,48.59375,79,51.0,70.37037037,52.60282407
1350,84.2125,66.44375,83,22.9,92.59259259,69.82976852
1351,95.7375,22.1375,32,66.3,100.0,63.235
1352,65.6875,73.7875,95,88.9,55.55555556,75.78611111
1353,37.5875,23.075,84,5.3,85.18518519,47.02953704
1354,52.05,58.325,56,79.9,100.0,69.255
1355,98.625,69.68125,36,45.9,48.14814815,59.67087963
1356,72.5625,75.76875,56,43.0,18.51851852,53.1699537
1357,83.4,10.6125,32,45.2,59.25925926,46.09435185
1358,24.0375,11.29375,22,54.0,44.44444444,31.15513889
1359,53.5,45.66875,93,82.1,37.03703704,62.26115741
1360,71.625,16.31875,81,34.6,85.18518519,57.74578704
1361,75.425,8.65625,35,60.9,81.48148148,52.2925463
1362,45.65,55.55,65,52.0,88.88888889,61.41777778
