Vehicle ,RAM,storage,Trustfactor,Distance,TransmissionRate,Eligible
1052,16.8,47.25,47,94.5,18.51851852,44.8137037
1053,45.65,80.2,70,38.6,55.55555556,58.00111111
1054,37.575,82.8875,70,57.2,40.74074074,57.68064815
1055,35.2625,47.9875,86,37.6,100,61.37
1056,68.0375,91.9,82,25.2,81.48148148,69.7237963
1057,83.1125,26.675,15,83,55.55555556,52.66861111
1058,83.525,23.5125,74,76.1,77.77777778,66.98305556
1059,32.1375,31.05625,56,92.8,29.62962963,48.32467593
1060,83.05,22.25625,21,28.4,62.96296296,43.53384259
1061,26.7125,34.93125,41,94.1,77.77777778,54.90430556
1062,14.4875,16.2875,30,63.1,14.81481481,27.73796296
1063,63.15,34.7875,48,75.5,51.85185185,54.65787037
1064,50.3875,46.93125,90,84.8,40.74074074,62.57189815
1065,35.6875,27.08125,80,36.3,55.55555556,46.92486111
1066,84.4875,34.03125,96,68.6,92.59259259,75.14226852
1067,70.8625,17.4,69,6.5,14.81481481,35.71546296
1068,69.175,15.525,38,96.9,18.51851852,47.6237037
1069,51.725,96.58125,83,69.2,96.2962963,79.36050926
1070,66.9125,28.11875,56,54.1,11.11111111,43.24847222
1071,47.6,92.99375,33,79.2,96.2962963,69.81800926
1072,61.075,29.55,93,94.8,74.07407407,70.49981481
1073,42.4,56.24375,30,79.5,74.07407407,56.44356481
1074,14.6,49.69375,18,92.3,59.25925926,46.77060185
1075,23.5875,69.09375,48,16.1,51.85185185,41.72662037
1076,33.4375,34.325,49,14.9,77.77777778,41.88805556
1077,58.6375,85.20625,13,27.6,37.03703704,44.29615741
1078,53.3,41.5625,25,73.4,14.81481481,41.61546296
1079,28.475,34.725,72,80.4,59.25925926,54.97185185
1080,87.7875,67.6625,17,79.3,96.2962963,69.60925926
1081,81.5,20.4375,90,24.3,74.07407407,58.06231481
1082,12.6,77.025,87,6.7,25.92592593,41.85018519
1083,87.325,63.14375,51,46,44.44444444,58.38263889
1084,80.6375,55.40625,89,86.3,18.51851852,65.9724537
1085,61.75,78.20625,65,10.4,92.59259259,61.58976852
1086,84.4125,90.5125,71,80.1,100,85.205
1087,54.6625,68.21875,34,14.9,25.92592593,39.54143519
1088,90.9875,36.2375,40,8,70.37037037,49.11907407
1089,83.1875,86.2375,20,47.6,85.18518519,64.44203704
1090,12.5625,26.31875,59,15.8,62.96296296,35.32884259
1091,85.3125,51.65625,48,62.4,11.11111111,51.69597222
1092,51.1625,62.36875,98,13.7,40.74074074,53.19439815
1093,17.3,16.20625,88,34.3,100,51.16125
1094,74.2375,45.64375,74,60.6,100,70.89625
1095,98.1875,58.0875,47,43.7,25.92592593,54.58018519
1096,54.675,38.2125,32,98.4,18.51851852,48.3612037
1097,97.9875,9.125,22,9,29.62962963,33.54842593
1098,95.7875,66.74375,15,48.3,18.51851852,48.8699537
1099,33.825,90.36875,71,67.1,48.14814815,62.08837963
1100,32.4625,90.15625,33,35.8,18.51851852,41.9874537
1101,54.0625,74.4125,89,54.8,37.03703704,61.86240741
1102,61.0125,92.40625,52,18.5,44.44444444,53.67263889
1103,21.3125,58.05625,62,94.5,59.25925926,59.02560185
1104,84.9375,52.73125,36,88.7,22.22222222,56.91819444
1105,58,66.5875,41,74.4,11.11111111,50.21972222
1106,66.95,40.35625,78,56.8,51.85185185,58.79162037
1107,43.8,70.7625,95,1.9,92.59259259,60.81101852
1108,12.6125,82.06875,95,96.6,70.37037037,71.33032407
1109,74.3,12.375,13,19.3,29.62962963,29.72092593
1110,29.125,47.7625,20,43.2,85.18518519,45.05453704
1111,24.4375,68.95,73,66.3,14.81481481,49.50046296
1112,19.4625,13.7375,39,80.8,77.77777778,46.15555556
1113,16.575,52.425,88,18.4,37.03703704,42.48740741
1114,46.425,92.59375,84,29.1,81.48148148,66.7200463
1115,96.6125,94.35625,90,52.2,70.37037037,80.70782407
1116,89.3125,38.35,54,22.9,85.18518519,57.94953704
1117,18.5625,97.15,60,32.4,96.2962963,60.88175926
1118,36.775,86.71875,98,94.1,92.59259259,81.63726852
1119,36.8875,54.6125,85,69.7,37.03703704,56.64740741
1120,76.4,26.1875,20,15.7,48.14814815,37.28712963
1121,64.325,53.5875,77,66.7,37.03703704,59.72990741
1122,32.9625,90.2875,82,51.2,33.33333333,57.95666667
1123,48.8125,47.60625,12,59.6,37.03703704,41.01115741
1124,43.8125,59.7625,94,16.4,62.96296296,55.38759259
1125,48.425,57.9875,34,7.8,51.85185185,40.01287037
1126,34.5625,78.5875,46,92.9,29.62962963,56.33592593
1127,71.4,23.8875,81,27.5,85.18518519,57.79453704
1128,98.9125,66.35625,87,62.1,74.07407407,77.68856481
1129,29.125,55.75,78,18.6,81.48148148,52.5912963
1130,15.5,77.43125,65,60.6,11.11111111,45.92847222
1131,14.05,48.59375,79,51,70.37037037,52.60282407
1132,82.5375,27.425,82,39.3,81.48148148,62.5487963
1133,64.5125,82.7625,73,74.2,44.44444444,67.78388889
1134,24.825,12.40625,46,13.7,66.66666667,32.71958333
1135,21.7875,85.68125,76,58.1,100,68.31375
1136,36.3,63.36875,35,5.3,11.11111111,30.21597222
1137,70.0125,87.44375,81,64.6,96.2962963,79.87050926
1138,58.6375,85.725,40,80.1,59.25925926,64.74435185
1139,86.4125,67.7375,39,84,70.37037037,69.50407407
1140,24.425,69.63125,87,11.1,100,58.43125
1141,32.6125,28.99375,47,63.9,96.2962963,53.76050926
1142,68.7125,26.03125,68,82,14.81481481,51.91171296
1143,46.875,39.09375,35,52.9,70.37037037,48.84782407
1144,81.425,94.24375,40,63.6,51.85185185,66.22412037
1145,90.7125,26.95625,93,35.5,48.14814815,58.86337963
1146,15.55,26.8625,79,94.5,33.33333333,49.84916667
1147,74.7625,36.0375,60,67.4,40.74074074,55.78814815
1148,86.65,9.2125,19,60,48.14814815,44.60212963
1149,56.7375,92.9125,42,17.7,37.03703704,49.27740741
1150,58.925,48.7875,47,38.8,74.07407407,53.51731481
1151,27.7,80.5875,60,7.1,25.92592593,40.26268519
1152,88.125,98.34375,14,26,92.59259259,63.81226852
1153,12.9375,79.6875,53,75.8,44.44444444,53.17388889
1154,89.95,39.28125,28,74.2,92.59259259,64.80476852
1155,15.85,48.99375,87,88.1,88.88888889,65.76652778
1156,46.9125,68.56875,56,95.3,62.96296296,65.94884259
1157,37.5,32.05,66,61.3,70.37037037,53.44407407
1158,19.3875,74.3625,80,57.4,33.33333333,52.89666667
1159,17.5125,53.38125,80,20.6,88.88888889,52.07652778
1160,35.0625,95.075,65,97.9,11.11111111,60.82972222
1161,54.175,54.70625,89,34.5,48.14814815,56.10587963
1162,41.55,21.40625,17,99,70.37037037,49.86532407
1163,23.675,84.53125,54,30,51.85185185,48.81162037
1164,33.875,45.49375,30,34.7,100,48.81375
1165,49.275,19.94375,51,67.5,85.18518519,54.58078704
1166,16.95,41.4,86,54.5,88.88888889,57.54777778
1167,68.9875,91.56875,55,12.3,55.55555556,56.68236111
1168,69.0375,18.7375,93,44.7,88.88888889,62.87277778
1169,66.95,30.6125,36,33.2,11.11111111,35.57472222
1170,75.575,29.63125,49,33.8,62.96296296,50.19384259
1171,45.225,11.55,58,25.1,62.96296296,40.56759259
1172,27.2125,11.9125,85,51.1,74.07407407,49.85981481
1173,38.5375,77.74375,71,15.2,74.07407407,55.31106481
1174,69.65,95.2125,18,23.9,22.22222222,45.79694444
1175,30.7125,42.86875,34,24.4,62.96296296,38.98884259
1176,68.225,35.4,27,87,96.2962963,62.78425926
1177,34.55,77.925,15,8.5,70.37037037,41.26907407
1178,45.225,85.86875,38,9.2,22.22222222,40.10319444
1179,94.3375,63.65,73,20.1,96.2962963,69.47675926
1180,22.2125,43.79375,18,55,100,47.80125
1181,44.2375,7.8875,89,41,33.33333333,43.09166667
1182,70.3625,87.88125,22,13.1,77.77777778,54.22430556
1183,95.05,76.10625,22,33.3,62.96296296,57.88384259
1184,88.8875,52.65,42,51.5,55.55555556,58.11861111
1185,78.0875,20.48125,26,82.1,33.33333333,48.00041667
1186,29.1,44.5,60,26.3,77.77777778,47.53555556
1187,74.075,39.14375,65,14.4,96.2962963,57.78300926
1188,18,52.19375,84,86.8,81.48148148,64.4950463
1189,39.0375,75.6,40,97.1,96.2962963,69.60675926
1190,12.8875,82.7625,21,25.3,44.44444444,37.27888889
1191,93.825,73.2625,60,48.2,100,75.0575
1192,78.5125,73.91875,94,73.3,96.2962963,83.20550926
1193,58.2,28.5625,72,59.7,85.18518519,60.72953704
1194,70.2625,70.71875,29,61.2,29.62962963,52.16217593
1195,72.025,89.675,25,30.2,37.03703704,50.78740741
1196,20.4875,52.13125,63,49.3,40.74074074,45.13189815
1197,92.5625,9.05625,85,23.2,25.92592593,47.14893519
1198,94.2375,51.66875,78,24.5,48.14814815,59.31087963
1199,93.7125,55.15,35,75.5,59.25925926,63.72435185
1200,89.4125,86.81875,38,14.3,29.62962963,51.63217593
1201,39.35,62.71875,21,17.1,74.07407407,42.84856481
1202,78.5875,61.725,26,31.2,66.66666667,52.83583333
1203,57.7875,15.15625,45,21.6,81.48148148,44.2050463
1204,19.175,45.6125,74,20.7,33.33333333,38.56416667
1205,47.875,15.65625,96,87.9,62.96296296,62.07884259
1206,45.05,37.375,83,44.8,70.37037037,56.11907407
1207,71.9,77.59375,96,84.8,33.33333333,72.72541667
1208,21.825,44.1375,56,79.5,96.2962963,59.55175926
1209,64.8625,80.3375,64,43.5,100,70.54
1210,18.8625,8.16875,79,54.8,85.18518519,49.20328704
1211,36.0375,38.84375,30,26.2,62.96296296,38.80884259
1212,96.8375,17.51875,78,45.4,100,67.55125
1213,58.5625,32.34375,59,25.9,29.62962963,41.08717593
1214,97.925,74.80625,52,78.5,14.81481481,63.60921296
1215,51.075,21.3625,57,93.8,66.66666667,57.98083333
1216,97.675,71.125,45,70,18.51851852,60.4637037
1217,30.4,47.21875,69,62.9,88.88888889,59.68152778
1218,23.9625,11.3125,33,64,14.81481481,29.41796296
1219,15.75,76.31875,90,69.3,59.25925926,62.12560185
1220,12.5875,29.775,88,36.8,40.74074074,41.58064815
1221,52.825,83.7875,28,54,48.14814815,53.35212963
1222,29.4,56.875,40,23.5,51.85185185,40.32537037
1223,50.525,60.0625,30,27.1,33.33333333,40.20416667
1224,86.325,40.825,45,42.2,48.14814815,52.49962963
1225,64.475,99.4875,34,42.7,40.74074074,56.28064815
1226,43.0875,13.65,45,10,92.59259259,40.86601852
1227,71.8875,75.275,36,90.8,85.18518519,71.82953704
1228,52.925,30.6625,66,66.6,29.62962963,49.16342593
1229,78.65,9.35625,74,51.2,77.77777778,58.19680556
1230,14.1125,90.65625,77,45.9,77.77777778,61.08930556
1231,39.2125,9.875,25,78,74.07407407,45.23231481
1232,53.8625,93.5,99,31.5,88.88888889,73.35027778
1233,42.45,62.6875,88,14.7,33.33333333,48.23416667
1234,21.3125,35.55,79,22.9,44.44444444,40.64138889
1235,71.475,21.68125,58,80.5,33.33333333,52.99791667
1236,21.9875,58.55,60,88.5,85.18518519,62.84453704
1237,24.0375,11.29375,22,54,44.44444444,31.15513889
1238,95.45,80.31875,69,89.9,85.18518519,83.97078704
1239,66.6625,49.4,51,59.6,92.59259259,63.85101852
1240,57.625,35.1375,26,85.5,55.55555556,51.96361111
1241,16.5625,11.275,89,84,33.33333333,46.83416667
1242,48.3875,41.24375,57,15,14.81481481,35.28921296
1243,97.05,20.06875,64,28.2,62.96296296,54.45634259
1244,27.9625,19.6125,62,98.6,81.48148148,57.9312963
1245,80.9,10.6,43,40.8,100,55.06
1246,89.875,97.76875,17,36.5,37.03703704,55.63615741
1247,16.3875,30.95,11,55.3,62.96296296,35.32009259
1248,29.9125,61.925,92,88.2,48.14814815,64.03712963
1249,39.15,93.49375,38,63.5,62.96296296,59.42134259
1250,40.5,34.45,90,71.8,92.59259259,65.86851852
1251,15.8,32.3625,91,91.8,44.44444444,55.08138889
1252,64.525,59.76875,88,71.9,22.22222222,61.28319444
1253,94.6625,13.11875,64,64.1,96.2962963,66.43550926
1254,41.7125,66.9125,23,84.6,81.48148148,59.5412963
1255,99.2,97.16875,80,45.6,74.07407407,79.20856481
1256,84.8875,66.48125,25,16.9,62.96296296,51.24634259
1257,78.125,17.5125,87,49.5,22.22222222,50.87194444
1258,98.2,81.54375,37,43.4,44.44444444,60.91763889
1259,17.225,82.3375,81,93.6,62.96296296,67.42509259
1260,46.8875,68.55625,34,75.1,59.25925926,56.76060185
1261,51.05,42.53125,33,40.2,48.14814815,42.98587963
1262,43.55,38.1125,59,69.2,22.22222222,46.41694444
1263,55.1125,51.775,58,95.1,51.85185185,62.36787037
1264,90.25,47.1875,25,63.9,22.22222222,49.71194444
1265,98.4125,90.79375,92,12.7,70.37037037,72.85532407
1266,38.6125,27.79375,32,96.7,18.51851852,42.7249537
1267,92.2125,9.1875,34,6.8,55.55555556,39.55111111
1268,35.025,71.3625,46,49.1,51.85185185,50.66787037
1269,63.525,57.0375,37,88.4,14.81481481,52.15546296
1270,29.025,72.0375,30,83.2,40.74074074,51.00064815
1271,92.4,69.8375,12,80.4,62.96296296,63.52009259
1272,27.8875,18.7625,29,81.2,48.14814815,40.99962963
1273,70.0125,92.3,23,36.7,33.33333333,51.06916667
1274,83.1875,24.23125,58,38.1,37.03703704,48.11115741
1275,41.8,94.13125,78,45.8,85.18518519,68.98328704
1276,38.05,12.2,45,81.1,96.2962963,54.52925926
1277,28.525,77.95,10,47,29.62962963,38.62092593
1278,33.525,80.99375,10,32.2,40.74074074,39.49189815
1279,79.3,50.775,42,89.9,77.77777778,67.95055556
1280,32.05,68.1,94,86.1,88.88888889,73.82777778
1281,23.3375,94.56875,35,43.6,85.18518519,56.33828704
1282,31.525,9.25,62,72.9,55.55555556,46.24611111
1283,13.6625,62.46875,72,7.3,33.33333333,37.75291667
1284,37.45,38.075,88,3.3,29.62962963,39.29092593
1285,41.7375,16.84375,27,31.2,22.22222222,27.80069444
1286,71.375,63.8625,73,73.1,40.74074074,64.41564815
1287,71.9125,66.9875,11,80.9,18.51851852,49.8637037
1288,69.6,89.4,67,4.6,33.33333333,52.78666667
1289,54.05,56.175,29,2.3,14.81481481,31.26796296
1290,62.95,55.51875,36,94.5,37.03703704,57.20115741
1291,40.7625,88.54375,97,42.4,14.81481481,56.70421296
1292,42.4875,14.0875,83,29.5,22.22222222,38.25944444
1293,23.2375,13.575,15,22.4,92.59259259,33.36101852
1294,95.3875,14.29375,41,3.1,74.07407407,45.57106481
1295,47.9125,98.8125,33,62.8,11.11111111,50.72722222
1296,91.825,19.725,10,58.2,18.51851852,39.6537037
1297,20.55,30.2,89,46.2,100,57.19
1298,51.675,33.50625,75,34.2,18.51851852,42.5799537
1299,77.5,54.9375,64,7,96.2962963,59.94675926
1300,46,65.5625,97,86.6,22.22222222,63.47694444
1301,46.8125,56.56875,68,87.8,11.11111111,54.05847222
1302,72.075,14.21875,23,29.9,51.85185185,38.20912037
1303,65.6875,73.7875,95,88.9,55.55555556,75.78611111
1304,24.975,87.75,74,24.7,59.25925926,54.13685185
1305,41.1375,96.1,98,23.7,88.88888889,69.56527778
1306,65.1125,97.44375,79,96,81.48148148,83.8075463
1307,98.975,93.875,89,51,100,86.57
1308,17.4125,99.54375,93,85.4,88.88888889,76.84902778
1309,29.6375,29.3125,46,71.7,59.25925926,47.18185185
1310,41.5875,76.59375,51,94.2,33.33333333,59.34291667
1311,36.4375,93.81875,44,14.6,51.85185185,48.14162037
1312,65.4,8.7,65,58.6,25.92592593,44.72518519
1313,58.025,23.93125,78,20,100,55.99125
1314,30.3,97.2875,67,39.2,96.2962963,66.01675926
1315,46.3875,63.65625,83,90.2,74.07407407,71.46356481
1316,23.85,42.9375,49,27.5,96.2962963,47.91675926
1317,36.125,73.98125,91,89,92.59259259,76.53976852
1318,50.6,16.9875,98,46.8,77.77777778,58.03305556
1319,72.45,19.74375,96,30.7,96.2962963,63.03800926
1320,95.925,71.5,50,24.9,59.25925926,60.31685185
1321,92.6125,15.9625,36,41.7,18.51851852,40.9587037
1322,88.9625,53.99375,15,42.8,81.48148148,56.4475463
1323,22.55,83.09375,71,18.8,66.66666667,52.42208333
1324,24.55,97.26875,79,7.4,66.66666667,54.97708333
1325,22.875,19.3,87,93.6,59.25925926,56.40685185
1326,26.8625,57.36875,98,43.7,51.85185185,55.55662037
1327,85.225,45.9125,43,20.4,55.55555556,50.01861111
1328,52.45,27.65625,96,28.6,40.74074074,49.08939815
1329,42.2875,31.7125,70,66,59.25925926,53.85185185
1330,50.925,10.0625,41,49.3,18.51851852,33.9612037
1331,26.0625,44.175,48,45.6,55.55555556,43.87861111
1332,73.6625,66.41875,38,61.1,51.85185185,58.20662037
1333,61.425,98.1125,47,35.5,14.81481481,51.37046296
1334,49.5625,94.10625,50,72,88.88888889,70.91152778
1335,71.625,16.31875,81,34.6,85.18518519,57.74578704
1336,25.725,44.65,44,75.9,100,58.055
1337,90.2125,84.83125,94,5.4,11.11111111,57.11097222
1338,69.575,67.075,77,48,55.55555556,63.44111111
1339,37.775,15.83125,29,88.7,29.62962963,40.18717593
1340,96.525,26.26875,41,39.4,66.66666667,53.97208333
1341,51.5,99.41875,47,55.6,66.66666667,64.03708333
1342,83.5375,28.2625,91,67.6,88.88888889,71.85777778
1343,57.225,52.24375,32,56.5,88.88888889,57.37152778
1344,48.3,64.1125,100,97,25.92592593,67.06768519
1345,42.7875,19.6125,36,26.3,44.44444444,33.82888889
1346,32.875,39.35625,28,86.7,44.44444444,46.27513889
1347,64.9125,8.51875,84,52.5,59.25925926,53.83810185
1348,16.9125,61.2125,10,73.5,22.22222222,36.76944444
1349,59.3375,26.78125,74,83.6,25.92592593,53.92893519
1350,74.1,83.7625,90,86.7,51.85185185,77.28287037
1351,72.6125,15.71875,23,25.8,62.96296296,40.01884259
1352,57.1125,21.6,48,84.6,81.48148148,58.5587963
1353,90.2,91.925,56,43.2,70.37037037,70.33907407
1354,32,75.40625,75,50.1,37.03703704,53.90865741
1355,43.5,43.375,65,76,40.74074074,53.72314815
1356,53.475,61.1875,89,77,51.85185185,66.50287037
1357,36.7625,90.28125,72,16.6,33.33333333,49.79541667
1358,37.125,84.08125,65,57.3,44.44444444,57.59013889
1359,15.125,19.34375,15,76.3,29.62962963,31.07967593
1360,33,17.80625,93,29.9,22.22222222,39.18569444
1361,32.6625,82.1125,84,96.4,22.22222222,63.47944444
1362,75.0375,39.01875,76,3.4,81.48148148,54.9875463
1363,74.2,21.65,32,51.8,70.37037037,50.00407407
1364,77.45,41.5125,76,72.7,81.48148148,69.8287963
1365,25.8375,35.64375,94,38.4,44.44444444,47.66513889
1366,65.125,74.5,95,64.2,11.11111111,61.98722222
1367,41.4625,58.8375,24,15.2,55.55555556,39.01111111
1368,65.3625,80.10625,86,59.7,100,78.23375
1369,86.1375,97.725,67,49.8,81.48148148,76.4287963
1370,44.3875,49.08125,38,6.7,44.44444444,36.52263889
1371,19.7375,84.40625,10,76,51.85185185,48.39912037
1372,85.5625,53.3375,70,25.5,66.66666667,60.21333333
1373,50.275,39.48125,74,42.6,22.22222222,45.71569444
1374,71.9,77.575,69,86.7,74.07407407,75.84981481
1375,70.0375,88.95625,17,37.3,44.44444444,51.54763889
1376,26.65,12.3875,88,48.5,33.33333333,41.77416667
1377,35.6875,85.50625,14,25.8,37.03703704,39.60615741
1378,99.325,91.2875,33,14,81.48148148,63.8187963
1379,64.45,72.08125,53,48.8,96.2962963,66.92550926
1380,64.8625,36.0375,49,12.8,29.62962963,38.46592593
1381,49.2875,56.91875,48,74.5,29.62962963,51.66717593
1382,17.3375,59.8875,43,87.6,14.81481481,44.52796296
1383,37.9125,96.93125,47,37.4,40.74074074,51.99689815
1384,89.625,24.325,65,90,18.51851852,57.4937037
1385,59.2625,83.925,45,4.8,96.2962963,57.85675926
1386,45.1875,63.71875,35,9.3,81.48148148,46.9375463
1387,88.825,55.85625,49,38.8,100,66.49625
1388,76.2625,43.8,57,77.3,22.22222222,55.31694444
1389,71.775,69.8375,25,44,55.55555556,53.23361111
1390,42.525,40.1625,72,14.5,85.18518519,50.87453704
1391,62.9875,32.73125,20,76.6,74.07407407,53.27856481
1392,36.975,66.725,11,99.4,11.11111111,45.04222222
1393,19.4125,13.75625,40,67.9,55.55555556,39.32486111
1394,82.1625,34.575,40,94.2,44.44444444,59.07638889
1395,12.8125,84.79375,94,8.2,37.03703704,47.36865741
1396,44,49.3875,75,11.6,100,55.9975
1397,56.525,42.8125,21,30.8,74.07407407,45.04231481
1398,45.125,25.63125,58,30,96.2962963,51.01050926
1399,50.0375,92.85,20,65.9,22.22222222,50.20194444
1400,31.8875,82.56875,42,7.8,48.14814815,42.48087963
1401,87,21.325,58,60.2,100,65.305
1402,87.525,75.06875,97,43.6,100,80.63875
1403,28.3375,53.94375,100,42.8,18.51851852,48.7199537
1404,36.5875,94.00625,61,89.8,62.96296296,68.87134259
1405,23.1,82.4625,85,80.3,62.96296296,66.76509259
1406,25.1375,73.9,91,36.7,62.96296296,57.94009259
1407,53.6,28.125,84,85.9,70.37037037,64.39907407
1408,24.475,81.38125,79,52.9,88.88888889,65.32902778
1409,94.6125,66.59375,48,16.8,100,65.20125
1410,33.45,15.725,49,30.7,96.2962963,45.03425926
1411,33.075,94.28125,75,5.3,77.77777778,57.08680556
1412,18.0625,32.7875,74,31,33.33333333,37.83666667
1413,97.2125,67.14375,24,2.8,55.55555556,49.34236111
1414,70.4125,90.89375,76,66.9,62.96296296,73.43384259
1415,23.5375,46.13125,30,57.2,96.2962963,50.63300926
1416,83.375,22.1625,37,90.9,48.14814815,56.31712963
1417,48.3125,51.31875,46,84.3,55.55555556,57.09736111
1418,41.7625,16.93125,40,45.8,92.59259259,47.41726852
1419,83.975,60.48125,80,65.3,92.59259259,76.46976852
1420,26.5,55.5125,95,7.1,85.18518519,53.85953704
1421,37.9,33.40625,60,91.7,66.66666667,57.93458333
1422,83.1625,63.3125,66,68.3,55.55555556,67.26611111
1423,96.8,16.5625,44,17.5,59.25925926,46.82435185
1424,15.8,91.86875,26,68.4,59.25925926,52.26560185
1425,89.3875,6.60625,38,36.5,40.74074074,42.24689815
1426,24.2625,21.65625,43,1.5,40.74074074,26.23189815
1427,95.0625,39.44375,90,57.5,29.62962963,62.32717593
1428,55.7,49.31875,55,96.2,62.96296296,63.83634259
1429,58.6125,48.86875,14,17.1,70.37037037,41.79032407
1430,79.4875,7.59375,74,66.1,40.74074074,53.58439815
1431,52.8,24.76875,13,14.8,29.62962963,26.99967593
1432,80.3375,66.5625,22,28.7,40.74074074,47.66814815
1433,57.225,89.34375,63,98.7,40.74074074,69.80189815
1434,13.1375,95.9375,86,25.3,18.51851852,47.7787037
1435,25.7875,90.18125,18,94.6,92.59259259,64.23226852
1436,18.0375,59.93125,47,30,22.22222222,35.43819444
1437,93.075,48.7875,48,26.5,100,63.2725
1438,57.5125,77.3125,65,64.3,88.88888889,70.60277778
1439,88.5,19.0875,43,36.8,55.55555556,48.58861111
1440,48.6125,51.51875,97,20.4,74.07407407,58.32106481
1441,14.15,73.2625,75,53.8,55.55555556,54.35361111
1442,55.7125,38.825,93,48.3,59.25925926,59.01935185
1443,17.1,42.8375,44,78.6,11.11111111,38.72972222
1444,60.0375,26.05,30,58.8,37.03703704,42.38490741
1445,51.5625,71.575,41,33.8,22.22222222,44.03194444
1446,98.5,51.4,40,49.3,70.37037037,61.91407407
1447,91.9875,42.14375,97,76.6,11.11111111,63.76847222
1448,49.725,8.78125,13,58.5,55.55555556,37.11236111
1449,72.5625,75.76875,56,43,18.51851852,53.1699537
1450,82.7875,69.225,37,32.3,37.03703704,51.66990741
1451,25.5375,82.25,58,51.9,33.33333333,50.20416667
1452,90.925,37.2625,81,6.1,40.74074074,51.20564815
1453,68.075,41.73125,15,81.3,85.18518519,58.25828704
1454,69.55,43.425,59,55,77.77777778,60.95055556
1455,88.8625,42.89375,13,63.6,77.77777778,57.22680556
1456,82.225,42.55,17,57.2,77.77777778,55.35055556
1457,49.725,65.3125,39,6.4,18.51851852,35.7912037
1458,43.45,45.525,86,40,74.07407407,57.80981481
1459,35.4875,74.25625,79,7,18.51851852,42.8524537
1460,72.2,58.6625,66,51.6,70.37037037,63.76657407
1461,87.7625,18.85,56,12.3,37.03703704,42.38990741
1462,62.7625,76.03125,68,17.9,81.48148148,61.2350463
1463,89.2375,41.15625,94,77,66.66666667,73.61208333
1464,74.625,43.1875,42,62.8,81.48148148,60.8187963
1465,28.025,86.4875,48,59.2,44.44444444,53.23138889
1466,92.4375,34.8,50,50.2,66.66666667,58.82083333
1467,51.3,87.3875,60,30.5,22.22222222,50.28194444
1468,82.9875,68.51875,12,66.5,44.44444444,54.89013889
1469,16.175,28.0125,25,31.5,100,40.1375
1470,82.975,34.48125,42,24,14.81481481,39.65421296
1471,54.275,15.28125,17,20.9,74.07407407,36.30606481
1472,87.5875,10.075,38,88.9,11.11111111,47.13472222
1473,44.5875,74.4625,92,22.2,25.92592593,51.83518519
1474,95.4875,63.7625,97,92.7,66.66666667,83.12333333
1475,33.875,98.33125,12,78.5,74.07407407,59.35606481
1476,65.425,44.675,40,92.1,77.77777778,63.99555556
1477,60.6625,14.2,98,76.7,92.59259259,68.43101852
1478,41.3375,92.075,30,1.5,62.96296296,45.57509259
1479,57.2375,36.725,28,43.4,33.33333333,39.73916667
1480,47.15,77.4,13,97.8,51.85185185,57.44037037
1481,30.925,97.75,49,39,77.77777778,58.89055556
1482,77.3375,62.4125,35,22.5,85.18518519,56.48703704
1483,55.4,58.26875,63,13.6,62.96296296,50.64634259
1484,91.8375,87.31875,86,8,18.51851852,58.3349537
1485,80.7875,28.725,48,46.6,88.88888889,58.60027778
1486,53.85,55.2625,84,75.7,96.2962963,73.02175926
1487,28.8,12.675,94,30.6,88.88888889,50.99277778
1488,68.7625,46.4125,76,19.7,29.62962963,48.10092593
1489,99.6125,79.29375,22,62.5,40.74074074,60.82939815
1490,72.3625,86.43125,18,75.7,92.59259259,69.01726852
1491,93.225,81.2375,15,51.5,100,68.1925
1492,14.9,25.3,68,73.3,59.25925926,48.15185185
1493,88.0875,41.05,78,31.4,92.59259259,66.22601852
1494,97.1125,61.08125,57,9.3,40.74074074,53.04689815
1495,34.7625,63.7375,99,75.3,25.92592593,59.74518519
1496,40.0375,19.21875,75,57.2,51.85185185,48.66162037
1497,39.4625,53.025,29,96.7,22.22222222,48.08194444
1498,90.4875,10.8,26,24.4,25.92592593,35.52268519
1499,38.9625,14.53125,26,15.5,51.85185185,29.36912037
1500,87.225,59.6625,72,13.1,18.51851852,50.1012037
1501,50.2,6.7125,99,49.7,18.51851852,44.8262037
1502,51.25,11.9125,13,45.9,48.14814815,34.04212963
1503,31.05,89.89375,60,89.7,18.51851852,57.8324537
1504,68.5,28.38125,69,93.7,77.77777778,67.47180556
1505,46.525,18.3,63,79.3,18.51851852,45.1287037
1506,68.375,25.35625,68,87,29.62962963,55.67217593
1507,73.7625,61.03125,35,68.8,59.25925926,59.57060185
1508,74.725,66.2,73,73.5,18.51851852,61.1887037
1509,29.8875,32.5875,10,66.6,62.96296296,40.40759259
1510,93.5875,45.7,55,84.4,22.22222222,60.18194444
1511,36.575,7.7375,58,5.3,37.03703704,28.92990741
1512,23.2875,36.04375,93,92.2,62.96296296,61.49884259
1513,92.4625,77.45625,86,29.8,59.25925926,68.99560185
1514,33.825,95.6875,94,54.3,92.59259259,74.08101852
1515,75.4625,27.4,33,47.8,85.18518519,53.76953704
1516,56.7125,85.05625,30,31.6,77.77777778,56.22930556
1517,56.475,62.25625,32,37,29.62962963,43.47217593
1518,83.25,85.4625,54,48.7,51.85185185,64.65287037
1519,89.7,55.3625,92,42.8,48.14814815,65.60212963
1520,79.8625,33.13125,53,25.7,40.74074074,46.48689815
